iter	MultiRMSE
2896	0.006859089737
2897	0.006858983143
2898	0.006858666896
2899	0.006858541794
2900	0.006858257444
2901	0.006858189733
2902	0.006857961915
2903	0.006857913175
2904	0.006857761994
2905	0.006857681045
2906	0.006857621053
2907	0.006857511233
2908	0.006857474583
2909	0.006857334326
2910	0.00685726172
2911	0.006857157469
2912	0.00685697478
2913	0.006856877578
2914	0.006856370051
2915	0.006856024966
2916	0.006855779669
2917	0.006855620343
2918	0.006855337425
2919	0.006854969202
2920	0.006854859163
2921	0.006854619058
2922	0.00685447408
2923	0.00685436642
2924	0.006854037726
2925	0.006853846199
2926	0.00685374424
2927	0.006853558006
2928	0.006853429738
2929	0.006853294095
2930	0.006853114129
2931	0.006852890663
2932	0.00685266416
2933	0.006852417705
2934	0.006852350437
2935	0.006852178146
2936	0.006852057554
2937	0.006851968546
2938	0.006851744135
2939	0.006851532222
2940	0.006851258956
2941	0.006851040318
2942	0.006850868948
2943	0.006850723492
2944	0.006850268098
2945	0.006849885569
2946	0.006849788951
2947	0.006849644635
2948	0.006849285967
2949	0.006848989792
2950	0.006848736859
2951	0.006848588877
2952	0.006848430003
2953	0.006848334441
2954	0.006848183228
2955	0.006848107836
2956	0.006847890616
2957	0.006847839985
2958	0.006847559961
2959	0.006847437499
2960	0.006847317322
2961	0.006847054685
2962	0.006846921737
2963	0.006846789058
2964	0.006846501617
2965	0.0068462373
2966	0.006845686777
2967	0.006845649172
2968	0.006845503881
2969	0.006845425576
2970	0.006845169098
2971	0.006844957094
2972	0.006844874889
2973	0.006844687349
2974	0.006844537705
2975	0.006844470822
2976	0.006844368091
2977	0.006843970173
2978	0.006843867286
2979	0.006843688137
2980	0.006843378671
2981	0.006843311722
2982	0.006843221365
2983	0.006842810549
2984	0.006842715338
2985	0.006842310674
2986	0.006842108058
2987	0.006841791053
2988	0.006841652501
2989	0.006841393322
2990	0.006841208665
2991	0.006840819495
2992	0.006840660074
2993	0.006840305427
2994	0.006840233222
2995	0.006840172893
2996	0.00683994541
2997	0.006839735637
2998	0.006839501585
2999	0.006839230457
